SKU,Parent SKU,UPC,tax:product_type,post_status,Product Title,Short Description,Description,tax:product_cat,availability,moq,MAP,regular_price,attribute:pa_outdoor-use,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,meta:attribute_pa_color,attribute:pa_application,attribute:pa_arms,attribute:pa_base-legs,attribute:pa_structure-material,attribute:pa_upholstery-material,Product Width,Product Depth,Product Height,Product Weight,attribute:pa_assembly,attribute:pa_warranty,attribute:pa_country-of-origin,attribute:pa_style,attribute:pa_care-instructions,attribute:pa_weight-capacity,tax:pwb-brand,Images
563.SAUSBL,,,simple,publish,"Silla AUSTRAL-BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, multiusos. -Fabricada con polipropileno inyectado en color blanco. -Reforzada con fibra de vidrio. -Tratamiento anti UVA -Apilable -Uso en exterior e interior DIMENSIONES: Ancho: 44 cms Fondo: 57 cms Altura: 93 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,232 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,19.5,,,blanco,,,,,,,,,44,57,93,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/798-large_default/silla-austral-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/798-medium_default/silla-austral-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2573-medium_default/silla-austral-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2574-medium_default/silla-austral-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2575-medium_default/silla-austral-bl-polipropileno-blanco.jpg
537.SCORTR,,,simple,publish,"Silla CORINA-LITR, policarbonato transparente","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en policarbonato. Acabado liso transparente -Otros colores disponibles bajo pedido: fumé transparente y rojo rubí transparente. -Con diseño duna: bajo pedido en transparente, marrón claro transparente y fumé transparente. -Vea imágenes auxiliares. -Silla homologada para usos en hostelería y doméstico. -Ignífuga clase V-2 -Silla para uso en exterior e interior DIMENSIONES : Ancho: 50 cms Fondo: 54 cms ",,Sillas 100 % de material plástico,CON STOCK,2,59,,,transparente,,,,,,,,,50,54,,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/529-large_default/silla-corina-litr-policarbonato-transparente.jpg|https://www.gruposdm.com/529-medium_default/silla-corina-litr-policarbonato-transparente.jpg|https://www.gruposdm.com/2483-medium_default/silla-corina-litr-policarbonato-transparente.jpg|https://www.gruposdm.com/2484-medium_default/silla-corina-litr-policarbonato-transparente.jpg
537.SOHOMTR,,,simple,publish,"Sillón HOMERO-TR, policarbonato transparente","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -Totalmente fabricado en policarbonato. Acabado liso transparente -Otros colores disponibles bajo pedido: fumé transparente, rojo rubí transparente y marrón transparente. Vea imágenes auxiliares. -Sillón homologado para usos en hostelería y doméstico. -Ignífugo clase V-2 -Sillón para uso en exterior e interior DIMENSIONES : Ancho: 55 cms Fondo: 54 cms Altura: 89 cms, altura del asiento: 46 cms EMBALAJE: Plástico y cartón. UNIDADES: 2 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CONSULTAR,2,66.75,,,transparente,,,,,,,,,55,54,89,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/530-large_default/sillon-homero-tr-policarbonato-transparente.jpg
537.SCAPRIBL,,,simple,publish,"Silla CAPRICHO-BL, polipropileno blanco*","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno. Acabado blanco -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Silla para uso en exterior e interior DIMENSIONES : Ancho: 52 cms Fondo: 51 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,37,,,blanco,,,,,,,,,52,51,81,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/531-large_default/silla-capricho-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/531-medium_default/silla-capricho-bl-polipropileno-blanco.jpg|https://www.gruposdm.com/2482-medium_default/silla-capricho-bl-polipropileno-blanco.jpg
537.SOCAPRIBL,,,simple,publish,"Sillón CAPRICHO-BL, polipropileno blanco*","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -Totalmente fabricado en polipropileno. Acabado blanco -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Sillón homologada para usos en hostelería y doméstico. -Sillón para uso en exterior e interior DIMENSIONES : Ancho: 58 cms Fondo: 53 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,39,,,blanco,,,,,,,,,58,53,81,,Si,2 years,China,,,,,https://www.gruposdm.com/1645-large_default/sillon-capricho-bl-polipropileno-blanco.jpg
537.SCAPRIAN,,,simple,publish,"Silla CAPRICHO-AN, polipropileno antracita*","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno. Acabado antracita -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Silla para uso en exterior e interior DIMENSIONES : Ancho: 52 cms Fondo: 51 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,37,,,,,,,,,,,,52,51,81,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/532-large_default/silla-capricho-an-polipropileno-antracita.jpg
537.SOCAPRIAN,,,simple,publish,"Sillón CAPRICHO-AN, polipropileno antracita*","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -Totalmente fabricado en polipropileno. Acabado antracita -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Sillón homologada para usos en hostelería y doméstico. -Sillón para uso en exterior e interior DIMENSIONES : Ancho: 58 cms Fondo: 53 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,39,,,,,,,,,,,,58,53,81,,Si,2 years,China,,,,,https://www.gruposdm.com/1646-large_default/sillon-capricho-an-polipropileno-antracita.jpg
537.SCAPRIRO,,,simple,publish,"Silla CAPRICHO-RO, polipropileno rojo*","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno. Acabado rojo -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Silla para uso en exterior e interior DIMENSIONES : Ancho: 52 cms Fondo: 51 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,37,,,rojo,,,,,,,,,52,51,81,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/704-large_default/silla-capricho-ro-polipropileno-rojo.jpg|https://www.gruposdm.com/704-medium_default/silla-capricho-ro-polipropileno-rojo.jpg|https://www.gruposdm.com/2739-medium_default/silla-capricho-ro-polipropileno-rojo.jpg
537.SCAPRIYU,,,simple,publish,"Silla CAPRICHO-YU, polipropileno color yute*","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno. Acabado color yute -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Silla para uso en exterior e interior DIMENSIONES : Ancho: 52 cms Fondo: 51 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CONSULTAR,4,37,,,,,,,,,,,,52,51,81,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/737-large_default/silla-capricho-yu-polipropileno-color-yute.jpg
537.SCAPRIAZA,,,simple,publish,"Silla CAPRICHO-AZA, polipropileno azul azafata","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno. Acabado azul azafata -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Silla para uso en exterior e interior DIMENSIONES : Ancho: 52 cms Fondo: 51 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,37,,,azul,,,,,,,,,52,51,81,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/732-large_default/silla-capricho-aza-polipropileno-azul-azafata.jpg
537.SCAPRITR,,,simple,publish,"Silla CAPRICHO-TR, policarbonato transparente*","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en policarbonato. Acabado transparente -Otros colores disponibles bajo pedido. Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Ignífuga clase V-2 -Silla para uso en exterior e interior DIMENSIONES : Ancho: 52 cms Fondo: 51 cms Altura: 81 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 2 VOLUMEN: 0,12 m3 ",,Sillas 100 % de material plástico,CON STOCK,2,89,,,transparente,,,,,,,,,52,51,81,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/544-large_default/silla-capricho-tr-policarbonato-transparente.jpg
537.SROMUBL,,,simple,publish,"Silla RÓMULO-BL, polipropileno blanco","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno, diseño ratán Acabado blanco -Otros colores disponibles. -Otros colores disponibles bajo pedido. -Vea imágenes auxiliares. -Silla homologada para usos en hostelería y doméstico. -Uso en interior y exterior DIMENSIONES : Ancho: 49 cms Fondo: 53,5 cms Altura: 89cms. Altura del asiento: 45,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CONSULTAR,4,26,,,blanco,,,,,,,,,49,53,89cms,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/533-large_default/silla-romulo-bl-polipropileno-blanco.jpg
537.SROMUCH,,,simple,publish,"Silla RÓMULO-CH, polipropileno marrón chocolate","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno, diseño ratán. Acabado marrón chocolate -Otros colores disponibles. -Otros colores disponibles bajo. -Vea imágenes auxiliares. -Silla homologada para usos en hostelería y doméstico. -Uso en interior y exterior DIMENSIONES : Ancho: 49 cms Fondo: 53,5 cms Altura: 89cms. Altura del asiento: 45,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,CONSULTAR,4,26,,,,,,,,,,,,49,53,89cms,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/534-large_default/silla-romulo-ch-polipropileno-marron-chocolate.jpg
537.SROMUAN,,,simple,publish,"Silla RÓMULO-AN, polipropileno, antracita","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno, diseño ratán. Acabado antracita. -Otros colores disponibles. -Otros colores disponibles bajo pedido. -Vea imágenes auxiliares. -Silla homologada para usos en hostelería y doméstico. -Uso en interior y exterior DIMENSIONES : Ancho: 49 cms Fondo: 53,5 cms Altura: 89cms. Altura del asiento: 45,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3  ",,Sillas 100 % de material plástico,AGOTADO,4,26,,,,,,,,,,,,49,53,89cms,,Si,2 years,China,,,,,https://www.gruposdm.com/1508-large_default/silla-romulo-an-polipropileno-antracita.jpg
537.SOREMUBL,,,simple,publish,"Sillón REMO-BL, polipropileno blanco","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno, diseño ratán. Acabado blanco -Otros colores disponibles. -Otros colores disponibles bajo pedido. -Vea imágenes auxiliares. -Sillón homologado para usos en hostelería y doméstico. -Uso en exterior e interior DIMENSIONES : Ancho: 57 cms Fondo: 53,5 cms Altura: 89cms. Altura del asiento: 45,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,27 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,30,,,blanco,,,,,,,,,57,53,89cms,,Si,2 years,China,,,,,https://www.gruposdm.com/535-large_default/sillon-remo-bl-polipropileno-blanco.jpg
537.SOREMUCH,,,simple,publish,"Sillón REMO-CH, polipropileno marrón chocolate","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno, diseño ratán. Acabado antracita. -Otros colores disponibles. -Otros colores disponibles bajo pedido. -Vea imágenes auxiliares. -Sillón homologado para usos en hostelería y doméstico. -Uso en interior y exterior DIMENSIONES : Ancho: 57 cms Fondo: 53,5 cms Altura: 89cms. Altura del asiento: 45,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,27 m3 ",,Sillas 100 % de material plástico,CON STOCK,4,30,,,,,,,,,,,,57,53,89cms,,Si,2 years,China,,,,,https://www.gruposdm.com/536-large_default/sillon-remo-ch-polipropileno-marron-chocolate.jpg
537.SOREMOAN,,,simple,publish,"Sillón REMO-AN, polipropileno antracita","FICHA TÉCNICA: -Sillón de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno, diseño ratán. Acabado antracita -Otros colores disponibles -Otros colores disponibles bajo pedido: yute -Vea imágenes auxiliares. -Sillón homologado para usos en hostelería y doméstico. -Uso en interior y exterior DIMENSIONES : Ancho: 57 cms Fondo: 53,5 cms Altura: 89cms. Altura del asiento: 45,5 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,27 m3 ",,Sillas 100 % de material plástico,STOCK BAJO,4,30,,,,,,,,,,,,57,53,89cms,,Si,2 years,China,,,,,https://www.gruposdm.com/1507-large_default/sillon-remo-an-polipropileno-antracita.jpg
537.SSABABL,,,simple,publish,"Silla SABA-BL, polipropileno color blanco","FICHA TÉCNICA: -Silla de diseño, apilable, multiusos. -Totalmente fabricada en polipropileno reforzado con fibra de vidrio. Acabado blanco -Otros colores disponibles en stock -Otros colores disponibles bajo pedido -Vea artículos relacionados -Silla homologada para usos en hostelería y doméstico. -Silla para uso en exterior e interior DIMENSIONES : Ancho: 49 cms Fondo: 51 cms Altura: 80 cms. Altura del asiento: 43 cms EMBALAJE: Plástico y cartón. UNIDADES: 4 VOLUMEN: 0,24 m3 ",,Sillas 100 % de material plástico,STOCK LIMITADO,4,24.65,,,blanco,,,,,,,,,49,51,80,,Si,2 years,China,,,,SDM,https://www.gruposdm.com/542-large_default/silla-saba-bl-polipropileno-color-blanco.jpg
